review_text,processed_text,label,hotel,polarity,source
"I recently stayed at the Hotel Allegro Chicago with my wife. I was on business but I thought I'd take her so we could see the city as well. Chicago was great, The Allegro...not so much. I mean it looked nice, great lobby and all. The service wasn't so great though. The clerk was a younger girl who seemed a bit rude. Like we were bothering her and interrupting her day by wanting to book a weekend. The bell hop took our bags to our room, none to gently. My wife and I watched as he threw our luggage on the floor in our room. Which wasn't that bad till he actually asked for a tip! Our room was okay. The bed was sort of rough and made a odd plastic rubbing noise every time you moved. The next day my wife went out and returned to find our room wasn't cleaned. Our trip to the Chicago had it's nice moments, all outside the hotel. The Hotel Allegro seemed like they spent too much on the appearance and neglected to staff it better. I won't stay there again.
",recently stayed hotel allegro chicago wife business but thought d take her so could see city well chicago great allegro not so much mean looked nice great lobby all service wasn t so great though clerk younger girl who seemed bit rude like bothering her interrupting her day wanting book weekend bell hop took our bag our room none gently wife watched threw our luggage floor our room which wasn t bad till actually asked tip our room okay bed sort rough made odd plastic rubbing noise every time moved next day wife went out returned find our room wasn t cleaned our trip chicago had s nice moment all outside hotel hotel allegro seemed like they spent too much appearance neglected staff better won t stay there again,1,allegro,negative,MTurk
"Your website wowed me enough to book online although I had never used your hotel. I had high expectations when visiting your hotel with my family on our recent trip to Chicago and I was VERY disappointed. The first problem was that there was not enough staff at the desk. We had to wait a long time to get checked in. When we finally got to the room the beds were unmade and cleaning supplies were in the bathroom. The maid hadn't finished the room and she'd left her stuff behind! Of course we called the desk right away and got a new room but it was a huge hassle. The next problem was the dog of the person across the hall and down one. We knew this was a pet friendly hotel but we envisioned well controlled, non barking pets. This animal barked repeatedly when my kids were trying to go to sleep. I called the desk twice and eventually the barking stopped. I think the dog just gave up because it didn't sound like the desk staff knew what to do. The crowning disaster, at least for my kids and husband, was that the remote control for the tv was dead. We managed to get that taken care of but it was just the icing on the cake. Your hotel looks great but actually being there is not great. I cannot recommend it to anyone.
",your website wowed enough book online although had never used your hotel had high expectation when visiting your hotel family our recent trip chicago very disappointed first problem there not enough staff desk had wait long time get checked when finally got room bed unmade cleaning supply bathroom maid hadn t finished room she d left her stuff behind course called desk right away got new room but huge hassle next problem dog person across hall down one knew pet friendly hotel but envisioned well controlled non barking pet animal barked repeatedly when kid trying go sleep called desk twice eventually barking stopped think dog just gave up because didn t sound like desk staff knew what do crowning disaster least kid husband remote control tv dead managed get taken care but just icing cake your hotel look great but actually being there not great cannot recommend anyone,1,allegro,negative,MTurk
"My family and I were in Chicago for a friend's wedding. We had asked around to find a hotel that was nice, but affordable and were pointed in the direction of the InterContinental Chicago hotel. The hotel appeared very nice, and to have all the amenities: Room service, WiFi, clean rooms. Unfortunately, as it turned out, appearances can be deceiving. It begins at the desk, where the clerk was downright rude and uncaring. He said they didn't have any rooms available because we didn't make arrangements. It was getting late, and we had no place to go, there weren't any hotels nearby and my kids were starving. I asked if there was anything he could do, and he said that I will have to ask someone else because he was busy. I talked with his manager and after a bit of fussing, the manager apologized and moved us into a room for the night. Apparently, our expectations for what would be the normal amenities for a hotel stay was above standard, because this room wasn't even clean and the wifi didn't work. We ordered room service, and it never came, even after several complaints. It doesn't end there either; when we got home we found that the hotel had charged us for the room service. Overall, this was a very frustrating experience, and I wouldn't stay there again.
",family chicago friend s wedding had asked around find hotel nice but affordable pointed direction intercontinental chicago hotel hotel appeared very nice have all amenity room service wifi clean room unfortunately turned out appearance can deceiving begin desk where clerk downright rude uncaring said they didn t have any room available because didn t make arrangement getting late had no place go there weren t any hotel nearby kid starving asked if there anything could do said will have ask someone else because busy talked his manager after bit fussing manager apologized moved us into room night apparently our expectation what would normal amenity hotel stay above standard because room wasn t even clean wifi didn t work ordered room service never came even after several complaint doesn t end there either when got home found hotel had charged us room service overall very frustrating experience wouldn t stay there again,1,intercontinental,negative,MTurk
"I was unimpressed by the quality of this hotel. The overall look of the place was marred by what felt like poor maintenance. Given that this is supposed to be a luxury hotel and charges rates at that level, this was most disappointing. Nor was I impressed with the snooty attitude taken by the hotel staff.
",unimpressed quality hotel overall look place marred what felt like poor maintenance given supposed luxury hotel charge rate level most disappointing nor impressed snooty attitude taken hotel staff,1,allegro,negative,MTurk
"My wife and I were excited to visit and shop at Chicago's Magnificent Mile on Michigan Ave. We chose the Intercontinental Hotel for it's reputation and location. Man oh man, were we disappointed. The check in was smooth enough even though the hotel was busy and all seemed well. We got ready to go out shopping and went to visit the concierge in the lobby to ask about suggestions and bargains. There were six people in line for her and we had to wait. That was no problem since we weren't on a timetable. When we finally got to her and asked about shopping on the Miracle Mile, she just pointed to the door and said, 'It's right out the door.' I asked her for suggestions of the best stores for bargains and she rolled her eyes at me saying, 'there's no such thing.' I couldn't believe her abruptness. We left the concierge stand not wanting to return. Shopping went well and was fun. We returned to our room and wanted to look up a restaurant for the night ourselves rather than ask the concierge. We couldn't find a hotel directory in the room. I called the Housekeeping Department and was told, 'we're all out of directories here in the office.' I asked if they could check a vacant room for one. She said the hotel was full and there were no vacant rooms. I hung up and thought I would just look for a restaurant in the yellow pages. Guess what? You guessed it, no phone book in the room. I figured we could go get a drink at The Bar, the hotel's 20's themed lounge, and ask the bartender for suggestions. We went to The Bar and there were only three other customers. We sat at the bar and got our drinks. As I was about to ask the bartender for restaurant suggestions, his cell phone rang. He answered it and went to the other end of the bar to talk. Twenty minutes later, he was still on the phone. Tired and hungry, my wife and I went back to our room and ordered a pizza to be delivered from Pizza Hut. Although the hotel is nice enough and the furnishings comfortable, the indifference of the staff will keep me from ever coming back. A big thumbs down to the Intercontinental Chicago. They need to look up the word hospitality in the dictionary.
",wife excited visit shop chicago s magnificent mile michigan ave chose intercontinental hotel s reputation location man oh man disappointed check smooth enough even though hotel busy all seemed well got ready go out shopping went visit concierge lobby ask about suggestion bargain there six people line her had wait no problem since weren t timetable when finally got her asked about shopping miracle mile she just pointed door said s right out door asked her suggestion best store bargain she rolled her eye saying there s no such thing couldn t believe her abruptness left concierge stand not wanting return shopping went well fun returned our room wanted look up restaurant night ourselve rather than ask concierge couldn t find hotel directory room called housekeeping department told re all out directory here office asked if they could check vacant room one she said hotel full there no vacant room hung up thought would just look restaurant yellow page guess what guessed no phone book room figured could go get drink bar hotel s s themed lounge ask bartender suggestion went bar there only three other customer sat bar got our drink about ask bartender restaurant suggestion his cell phone rang answered went other end bar talk twenty minute later still phone tired hungry wife went back our room ordered pizza delivered pizza hut although hotel nice enough furnishing comfortable indifference staff will keep ever coming back big thumb down intercontinental chicago they need look up word hospitality dictionary,1,intercontinental,negative,MTurk
"I had the misfortune of being booked at the Amalfi Hotel in Chicago a few weeks ago. What a joke. To start off, the housekeeping staff must be on strike or they are very understaffed. I don't know who made the bed up in my room, but it could have been done better by my 7 year old. Ditto the bathroom. Water spots, soap scum and (ugh) hair of ALL kinds in the sink, tub and about the floor. GROSS. I requested non-smoking, either they didn't listen or didn't care, but my room and the linens smelled like an old ashtray. The 'beautiful view' was ruined by water spots - not outside(which is forgiveable) but INSIDE! And they were sticky. I stayed only one night. The Holiday Inn had rooms available, and they were clean. Never Again.
",had misfortune being booked amalfi hotel chicago few week ago what joke start off housekeeping staff must strike they very understaffed don t know who made bed up room but could have been done better year old ditto bathroom water spot soap scum ugh hair all kind sink tub about floor gross requested non smoking either they didn t listen didn t care but room linen smelled like old ashtray beautiful view ruined water spot not outside which forgiveable but inside they sticky stayed only one night holiday inn had room available they clean never again,1,amalfi,negative,MTurk
"I recently stayed at the Palmer House Hilton on a business trip to Chicago. I will do my best to make sure that future employees of my company do I have to stay here. When the reservation was made, an early check-in was arranged -- due to travel arrangements, my travel companion and I were to get to the city in the early hours of the morning. We had arranged an early check-in without having to pay for the night before. There was no fuss raised when we agreed on this and so we assumed it would be fine. When we got there, however, there were no rooms available for us for hours and they refused to keep our bags. We were forced to change clothes and wash up in the public restrooms of the office building where our first meeting took place, and cart our bags around with us. They offered insincere apologies and didn't offer to comp us anything for the inconvenience. The rest of the stay (one night) was nothing to praise. I guess not having bugs would count as positive? I would definitely never recommend that anyone stay here.
",recently stayed palmer house hilton business trip chicago will do best make sure future employee company do have stay here when reservation made early check arranged due travel arrangement travel companion get city early hour morning had arranged early check without having pay night before there no fuss raised when agreed so assumed would fine when got there however there no room available us hour they refused keep our bag forced change clothe wash up public restroom office building where our first meeting took place cart our bag around us they offered insincere apology didn t offer comp us anything inconvenience rest stay one night nothing praise guess not having bug would count positive would definitely never recommend anyone stay here,1,palmer,negative,MTurk
"The Amalfi Hotel in Chicago advertises itself as family friendly, yet when I arrived with my children it was anything BUT family friendly. The staff seemed miffed and stuck up, and I had to wait for the personal check in. I was too worried that my kids would ruin the obviously really expensive furniture while I waited, and other guests (all single or couples without children) seemed annoyed every time I passed with my kids while I was trying to keep them entertained before we checked in. This might not be the best place to stay if you have a kid or two, even though it is advertised as such. I give you a great big Thumbs Down for false advertising, Amalfi.
",amalfi hotel chicago advertise itself family friendly yet when arrived children anything but family friendly staff seemed miffed stuck up had wait personal check too worried kid would ruin obviously really expensive furniture while waited other guest all single couple without children seemed annoyed every time passed kid while trying keep them entertained before checked might not best place stay if have kid two even though advertised such give great big thumb down false advertising amalfi,1,amalfi,negative,MTurk
"First stepping foot on the hotel propety I could tell it was a negative place, Seeing as how there was what apperd to me to be Vice Lords all aroung the property. Not that i have a personal problem or affelated with another gang, It's just the way they was acting, drinking the hotels cheepest wine, they could of been there for securaty purpouses like the hell's angels was to some concerts. Walking in the hotel i oder hit me. It smelled like a cretan type of burning wood that i have smelled, only later to find out it was the smell of rock cocine. I looked at the pool only to find there was no watter and scateborders all around the place. Me being a high class bizness man, I decided to leave.
",first stepping foot hotel propety could tell negative place seeing how there what apperd vice lord all aroung property not have personal problem affelated another gang s just way they acting drinking hotel cheepest wine they could been there securaty purpouse like hell s angel some concert walking hotel oder hit smelled like cretan type burning wood have smelled only later find out smell rock cocine looked pool only find there no watter scateborder all around place being high class bizness man decided leave,1,amalfi,negative,MTurk
"While the hotel looked absolutely lovely from the outside, my experience went downhill once I walked in. The lighting is very poor, which creates such a dark and gloomy atmosphere. The mood was accompanied by less-than-friendly staff members who made our check-in seem like nothing more than a huge hassle. I would not recommend this hotel to anyone looking for a quiet night or a nice stay. I definitely would not stay here again.
",while hotel looked absolutely lovely outside experience went downhill once walked lighting very poor which create such dark gloomy atmosphere mood accompanied less than friendly staff member who made our check seem like nothing more than huge hassle would not recommend hotel anyone looking quiet night nice stay definitely would not stay here again,1,allegro,negative,MTurk
"I had an awful experience here. The staff were rude and unhelpful. It took forever to check in and when I did, they took a while to even find my reservation. When I got to the room, it was marginally clean and when I complained, they said they were full and could not do anything for me. I would never go back. They are obviously not worried about customer service.
",had awful experience here staff rude unhelpful took forever check when did they took while even find reservation when got room marginally clean when complained they said they full could not do anything would never go back they obviously not worried about customer service,1,palmer,negative,MTurk
"Oh My! More Like A Dank Museum Than A Four Star Hotel! I read so many reviews on this hotel that I was sure my husband and I wouldn't be disappointed on spending our 10th Wedding Anniversary in the heart of Chicago at such a luxurious hotel! All the reviews sounded great so I feel awkward writing this, but I have to be fair - this place was a major disappointment. While the location is superb, the images online must have been taken over 10 years ago because all of the decor when we visited looked very old and faded. I noticed dirt everywhere - the fabric on the furniture was stained, the baseboards and woodwork were scratched and dirty and there seemed to be a smell of mold and mildew that permeated the entire hotel. Even though the food was great, the linens, glassware and silverware were not sparkling - it sort of helped that candles were lit so I didn't focus too much on how dreary and washed out the dining facility was. I didn't realize experiencing history would actually mean staying at a hotel that's living in the past! This was barely a two star hotel and I do not recommend staying here at all.
",oh more like dank museum than four star hotel read so many review hotel sure husband wouldn t disappointed spending our wedding anniversary heart chicago such luxuriou hotel all review sounded great so feel awkward writing but have fair place major disappointment while location superb image online must have been taken over year ago because all decor when visited looked very old faded noticed dirt everywhere fabric furniture stained baseboard woodwork scratched dirty there seemed smell mold mildew permeated entire hotel even though food great linen glassware silverware not sparkling sort helped candle lit so didn t focu too much how dreary washed out dining facility didn t realize experiencing history would actually mean staying hotel s living past barely two star hotel do not recommend staying here all,1,palmer,negative,MTurk
"The Hotel Allegro located in the Chicago Loop, provided my wife and I with one of the worst hotel experiences in recent memory. We ordered the weekend Liquid Therapy package 48 hours prior as noted on their website, but to our surprise when we arrived, our names were nowhere to be found in their system! No room, no accommodations at the restaurant, nothing had been prepared for us and apparently another couple had already reserved the last available slot. A weekend away turned into the weekend from hell when we were asked to take a smaller room than I originally booked, and never did they offer us a replacement dining option! I have a receipt and credit card statement that shows our reservations being made on time. We will never be staying here again.
",hotel allegro located chicago loop provided wife one worst hotel experience recent memory ordered weekend liquid therapy package hour prior noted their website but our surprise when arrived our name nowhere found their system no room no accommodation restaurant nothing had been prepared us apparently another couple had already reserved last available slot weekend away turned into weekend hell when asked take smaller room than originally booked never did they offer us replacement dining option have receipt credit card statement show our reservation being made time will never staying here again,1,allegro,negative,MTurk
"Our visit started off on the wrong foot when we entered the lobby struggling to carry all of our luggage and, instead of helping, a group of hotel employees stood watching and laughing at us. They had trouble locating our reservation. Our room was tiny! When I'm paying over $400 a night for a room, I expect to be able to walk around in it! The beds were also tiny. The walls were thin and we could hear our neighbors talking next door. This hotel was probably once beautiful and classy, but now it seems to be outdated and due for repairs. Won't be staying here again.
",our visit started off wrong foot when entered lobby struggling carry all our luggage instead helping group hotel employee stood watching laughing us they had trouble locating our reservation our room tiny when m paying over night room expect able walk around bed also tiny wall thin could hear our neighbor talking next door hotel probably once beautiful classy but now seem outdated due repair won t staying here again,1,palmer,negative,MTurk
"My wife and I were guests at the Hotel Allego in Chicago for a long weekend getaway (September 2 - 5, 2011). We had checked out the hotel's website long before booking and were quite excited about our trip. Once we arrived, the hotel staff informed us that the room we requested was unavailable and brought us to a different room that smelled quite moldy. When I asked to be moved to another room (my wife has asthma) we were politely told that we were unable to be switched at that time. The room was not particularly well-cleaned: we found previous guests hair in the bathroom sink and on the floor, and a film of dust across the television set. We are not the type to complain, so we went out to explore the city and assumed that would be the worst of it. At nighttime when we tried to sleep, we discovered the bed sagged terribly in the middle and the walls were so thin, every nearby conversation could be heard perfectly. We were tossing and turning half the night. In the morning we hoped a quick workout might help energize us for the day, but we discovered that the wellness and fitness center described on the website was really not at all what we anticipated: a few treadmills and a dilapidated weight rack. The concierge was almost never around in the lobby (her sign always said 'Be right back!') and when we did ask her questions, she was actually somewhat cold and rude towards us. The second night was without incident, luckily, except for the terrible bed, but the third night we were woken up three times by hotel staff trying to enter the room to clean despite our 'Do Not Disturb' sign. I would not recommend this hotel.
",wife guest hotel allego chicago long weekend getaway september had checked out hotel s website long before booking quite excited about our trip once arrived hotel staff informed us room requested unavailable brought us different room smelled quite moldy when asked moved another room wife asthma politely told unable switched time room not particularly well cleaned found previou guest hair bathroom sink floor film dust across television set not type complain so went out explore city assumed would worst nighttime when tried sleep discovered bed sagged terribly middle wall so thin every nearby conversation could heard perfectly tossing turning half night morning hoped quick workout might help energize us day but discovered wellness fitness center described website really not all what anticipated few treadmill dilapidated weight rack concierge almost never around lobby her sign alway said right back when did ask her question she actually somewhat cold rude toward us second night without incident luckily except terrible bed but third night woken up three time hotel staff trying enter room clean despite our do not disturb sign would not recommend hotel,1,allegro,negative,MTurk
"I only stayed here for five days, but I will definitely never be going back. The architecture is kind of cool, but the customer service was very poor. I don't know how much these people get paid, but they must not think it is enough. Breakfast at the The Continental was alright, but it was overpriced. This hotel felt really crowded and the service was impersonal. There are many better places to stay in Chicago.
",only stayed here five day but will definitely never going back architecture kind cool but customer service very poor don t know how much these people get paid but they must not think enough breakfast continental alright but overpriced hotel felt really crowded service impersonal there many better place stay chicago,1,intercontinental,negative,MTurk
"Amalfi Hotel in Chicago is one of the worst hotels I've ever stayed at. I travel a lot for my job, and it just so happened that this was the hotel the company was paying for. Four star hotel? Yeah right! I wish I could give it negative stars I don't even know where to begin. Normally with these reviews I try to outline the aspects that stood out, but it's just so overwhelmingly bad. Anyhow, here it goes: To begin with, the customer service stank. You think you've seen rude service people before? Well, this is customer service stuff of nightmares. I had a reservation, but I still had to wait for 30 minutes (yes, I counted) for someone just to pay attention to me. When she did, finally, she was chewing gum. No visible uniform or name tag. Clearly didn't want to be here. She took one glance at my reservation, didn't enter anything into the computer at all, and told me that they couldn't accept it, because the date had already passed. WHAT? The date for the reservation I had written down was *that day.* I was furious. After a 20 minute shouting match, and an equally incompetent manager that left me so angry I could scream, they finally, grudgingly accepted my name and reservation into the computer, so that I could book my room. Then, there was the room itself. On first glance, it appeared clean, but a closer inspection revealed: black mold on the bathroom ceiling, a sink tap that gushed rusty-looking *brown* water, a minibar which was picked at, the remnants looking like they had been there for several years, and a mattress with a mysteriously disgusting yellow stain on it. The pillowcases also looked yellowed, but I couldn't decide if I was beginning to see things, I was already so upset with the place. After an extremely sleepless night of paper walls and neighbors who were, apparently, elephants, I can easily say that I would NEVER go back to that hotel again. Ever. Not if somebody payed me.
",amalfi hotel chicago one worst hotel ve ever stayed travel lot job just so happened hotel company paying four star hotel yeah right wish could give negative star don t even know where begin normally these review try outline aspect stood out but s just so overwhelmingly bad anyhow here goe begin customer service stank think ve seen rude service people before well customer service stuff nightmare had reservation but still had wait minute yes counted someone just pay attention when she did finally she chewing gum no visible uniform name tag clearly didn t want here she took one glance reservation didn t enter anything into computer all told they couldn t accept because date had already passed what date reservation had written down day furiou after minute shouting match equally incompetent manager left so angry could scream they finally grudgingly accepted name reservation into computer so could book room then there room itself first glance appeared clean but closer inspection revealed black mold bathroom ceiling sink tap gushed rusty looking brown water minibar which picked remnant looking like they had been there several year mattress mysteriously disgusting yellow stain pillowcase also looked yellowed but couldn t decide if beginning see thing already so upset place after extremely sleepless night paper wall neighbor who apparently elephant can easily say would never go back hotel again ever not if somebody payed,1,amalfi,negative,MTurk
"The Hilton family would be outraged after hearing about a recent stay (i.e. nightmare) at the Palmer House Hilton. I arrived 3 days before the National Restaurant Association tade show hoping to beat the crowds and settle in for a long week of trade show business. When I arrived I was greeted or really snarled at by the Clerk. This lady (if one can really call this beast that) was aggressive and rude from the get go. She made a snide comment on the number of bags I had and it was downhill from there. My guaranteed and confirmed reservation had been mysteriously cancelled and she indicated that I had been the one to contact their call center seeking a cancellation. I informed 'Brenda' that I had never cancelled my reservation. We had originally booked 2 rooms (one for me and one for colleague) and my colleague changed their reservation to come in one day later. She huffed and puffed and finally said, oh okay, I read it wrong but we don't have a room for you. My room had been given away to someone else that had arrived earlier that day. As a Hilton Honors member and someone that drops lots of money on this chain, I was furious. She said that perhaps someone else had found me a room at another hotel and to wait while she checked. She left the front desk and was gone for almost 20 minutes, coming back with a smirk on her face. She informed me that I had to make a decision and that both would not be satisfactory 100%. The first option was to stay at a hotel outside of the Chicago downtown, closer to the airport or that I could go with another room they had, a smaller smoking one with the potential but promise of an upgrade in 3 or 4 days. I was outraged. No, I'm sorry and certainly the options were horrible. I ended up taking the smoking room where I barely spent any time in it due to the strong cigarette smells. Additionally, there was no upgrade at all during my stay there. I was not offered anything to make up for my troubles, their screw-up nor did the hotel manager bother to return my call. The net outcome: I will NEVER stay at this hotel again and I'm thinking of shredding my Hilton Honors card. Don't make the mistake of dealing with this property. You will be very, very sorry. Thanks for reading all this. Hopefully it will help someone out there before booking at this joke of a hotel.
",hilton family would outraged after hearing about recent stay e nightmare palmer house hilton arrived day before national restaurant association tade show hoping beat crowd settle long week trade show business when arrived greeted really snarled clerk lady if one can really call beast aggressive rude get go she made snide comment number bag had downhill there guaranteed confirmed reservation had been mysteriously cancelled she indicated had been one contact their call center seeking cancellation informed brenda had never cancelled reservation had originally booked room one one colleague colleague changed their reservation come one day later she huffed puffed finally said oh okay read wrong but don t have room room had been given away someone else had arrived earlier day hilton honor member someone drop lot money chain furiou she said perhap someone else had found room another hotel wait while she checked she left front desk gone almost minute coming back smirk her face she informed had make decision both would not satisfactory first option stay hotel outside chicago downtown closer airport could go another room they had smaller smoking one potential but promise upgrade day outraged no m sorry certainly option horrible ended up taking smoking room where barely spent any time due strong cigarette smell additionally there no upgrade all during stay there not offered anything make up trouble their screw up nor did hotel manager bother return call net outcome will never stay hotel again m thinking shredding hilton honor card don t make mistake dealing property will very very sorry thank reading all hopefully will help someone out there before booking joke hotel,1,palmer,negative,MTurk
"Upon entering my hotel room at The Palmer House Hilton I immediately turned my nose up at a foul odor coming from the bathroom. After placing my bags on a poorly made bed I walked into the bathroom to find the last visitor had failed to flush the toilet. I immediately called room service and asked for a new room. They apologetically told me there were no other rooms available but would send someone right up to handle the mess. After oh around a half hour of waiting a very angry maid knocked at my door. She seemed very irritated to have to deal with the mess and looked at me as if I should have been the one dealing with it. After the room was cleaned up she turned to me as if asking for a tip. I hesitated and she angrily stormed out of the room. I thought things would run smoother and tried to relax with an ipod. Yes you can use your ipod in the room however what they fail to mention is the constant white noise because the signals are so poor. And nothing could compare to the remote control heating and air. When I was able to get the buttons on the remote to work the temperature seemed to change on its own. If I wanted hot air it would slowly get colder and vise versa. After giving up on a nice television program I decided to retire to bed. Egyptian sheets? Right! All I can say is I found myself early to check out and in a new hotel within the next hour. If you value your back do not rent a room from this hotel.
",upon entering hotel room palmer house hilton immediately turned nose up foul odor coming bathroom after placing bag poorly made bed walked into bathroom find last visitor had failed flush toilet immediately called room service asked new room they apologetically told there no other room available but would send someone right up handle mess after oh around half hour waiting very angry maid knocked door she seemed very irritated have deal mess looked if should have been one dealing after room cleaned up she turned if asking tip hesitated she angrily stormed out room thought thing would run smoother tried relax ipod yes can use your ipod room however what they fail mention constant white noise because signal so poor nothing could compare remote control heating air when able get button remote work temperature seemed change own if wanted hot air would slowly get colder vise versa after giving up nice television program decided retire bed egyptian sheet right all can say found myself early check out new hotel within next hour if value your back do not rent room hotel,1,palmer,negative,MTurk
"My stay at The Palmer House Hilton was less than satisfactory. I would have expected much for from such a 'high end' hotel. The rooms were way over priced, and the service was less than satisfactory. At one point, I left my dirty towels on the floor to be picked up, and when room service came through, they were still there! On the other side of things, the cup I had left on my desk (which I was planning to use later) was gone. My coffee and my towels were also never replaced. I also was astounded that internet service did not come with the price of the room. Rather, it was a 'nominal fee'. After paying so much for a room, I had hoped to at least have complimentary wifi. My stay at the Palmer House Hilton left much to be wished for. I will not be staying there again.
",stay palmer house hilton less than satisfactory would have expected much such high end hotel room way over priced service less than satisfactory one point left dirty towel floor picked up when room service came through they still there other side thing cup had left desk which planning use later gone coffee towel also never replaced also astounded internet service did not come price room rather nominal fee after paying so much room had hoped least have complimentary wifi stay palmer house hilton left much wished will not staying there again,1,palmer,negative,MTurk
"This hotel was not at all what I expected it would be. The website and it's pictures portray the hotel in a much better condition than it is actually in. The amenities were not what I was looking for, and the price of the hotel was not a good value for what was offered there. My AAA membership did not get me a very good discount like it does at most hotels. The staff was not very friendly or helpful when I had questions about the area, and they were not very prompt when responding to requests. I understand that there were a lot of guests staying there while I was there, but they need to have more staff on hand if they cannot provide their hotel guests with quality service. I don't think I will be staying at this hotel again anytime soon.
",hotel not all what expected would website s picture portray hotel much better condition than actually amenity not what looking price hotel not good value what offered there aaa membership did not get very good discount like doe most hotel staff not very friendly helpful when had question about area they not very prompt when responding request understand there lot guest staying there while there but they need have more staff hand if they cannot provide their hotel guest quality service don t think will staying hotel again anytime soon,1,allegro,negative,MTurk
"My recent stay at the Amalfi Hotel in Chicago couldn't have gone worse. Apart from the price of staying there and the slow response time of hotel staff I was totally let down by the food that could be found there. There are many attractions in the area and indeed leaving the hotel is the best part of the experience.
",recent stay amalfi hotel chicago couldn t have gone worse apart price staying there slow response time hotel staff totally let down food could found there there many attraction area indeed leaving hotel best part experience,1,amalfi,negative,MTurk
"My wife and I decided to stay at the Amalfi while we visited friends in Chicago; we will not stay here again nor would we recommend this 'Luxury' hotel to any of our friends. Amalfi claims that your stay begins with a 'warm greeting,' but we received the exact opposite. The front desk clerk was rude, sighed and rolled her eyes anytime we asked her a question, and became agitated when asked for a pet friendly room. Apparently there was extra work for her since we had to change our reservations and add our dog, who we had to bring at the last minute. The room on the Pet Floor was alright, nothing spectacular, and unfortunately had a slight scent of covered-up dog urine. We proceeded to dinner at Keefer's Restaurant and had to wait an additional 45 minutes past our reservation time. I have my suspicions we were segregated upon because of our casual attire; opposed to the elegant environment that was prominent throughout the restaurant. The next day, I could not get the wireless in the room to work correctly, and had to finish some work at our friend's house. My wife had called for some extra towels and pillows, which took about half an hour to receive. She also ordered breakfast because Breakfast in Bed WAS her favorite- until the eggs that showed up had a long black hair in them. We were set to stay for 3 days, but only managed to stay 2. We will not be staying here again.
",wife decided stay amalfi while visited friend chicago will not stay here again nor would recommend luxury hotel any our friend amalfi claim your stay begin warm greeting but received exact opposite front desk clerk rude sighed rolled her eye anytime asked her question became agitated when asked pet friendly room apparently there extra work her since had change our reservation add our dog who had bring last minute room pet floor alright nothing spectacular unfortunately had slight scent covered up dog urine proceeded dinner keefer s restaurant had wait additional minute past our reservation time have suspicion segregated upon because our casual attire opposed elegant environment prominent throughout restaurant next day could not get wireless room work correctly had finish some work our friend s house wife had called some extra towel pillow which took about half hour receive she also ordered breakfast because breakfast bed her favorite until egg showed up had long black hair them set stay day but only managed stay will not staying here again,1,amalfi,negative,MTurk
"I arrived at the hotel 15 minutes prior to check in time as they recommend. When I get there I noticed that there is a couple and two other people waiting in line to check in. Ten minutes later after standing there with my suitcase, the woman at the front desk informs us that their computers are down due to a recent update to the software. She told us to wait until the computers booted back up. I asked if I could drop my suitcase off at the room and she said no because they need to electronically activate the cards and with the computers down they couldn't activate the cards. Finally another 20 minutes later the computers were up and I finally got my room. Wheres the 'luxury' in waiting 35 minutes for a room? They also need to change the name of the hotel because their service did not leave me 'allegro.'
",arrived hotel minute prior check time they recommend when get there noticed there couple two other people waiting line check ten minute later after standing there suitcase woman front desk inform us their computer down due recent update software she told us wait until computer booted back up asked if could drop suitcase off room she said no because they need electronically activate card computer down they couldn t activate card finally another minute later computer up finally got room where luxury waiting minute room they also need change name hotel because their service did not leave allegro,1,allegro,negative,MTurk
"I have been stayed in Allegro for two days. There are not other big prolems but one thing I'm not satisfied with is the light. It is dark in the room. Also in the bathroom, the light is not good. I have to open curtains. I have complained about this to their reception. They said they will fix it, but I did not get any response. I am very disappointed and I will never come back again.
",have been stayed allegro two day there not other big prolem but one thing m not satisfied light dark room also bathroom light not good have open curtain have complained about their reception they said they will fix but did not get any response am very disappointed will never come back again,1,allegro,negative,MTurk
"We will not be back to this hotel. There are several reasons for this, but it began at check-in when the staff were very rude and uptight. Our reservation was lost in the system and they seemed to think it was a strain on their time to have to find it. The room was OK, but the beds were hard and uncomfortable. The room next door had their TV turned up very loudly, and when we called to ask if we could change rooms were were told that was not an option. They didn't offer any other solutions. The food in the restaurants was extremely overpriced and not cooked to our requests. Overall, we wish that we had chosen a different hotel for our stay in Chicago.
",will not back hotel there several reason but began check when staff very rude uptight our reservation lost system they seemed think strain their time have find room ok but bed hard uncomfortable room next door had their tv turned up very loudly when called ask if could change room told not option they didn t offer any other solution food restaurant extremely overpriced not cooked our request overall wish had chosen different hotel our stay chicago,1,intercontinental,negative,MTurk
